Hour,Country Name,Operator Name,Attempts,Answered,A-Release %,NER,ASR,ConV Time (Min),ACT (Sec),CST (Sec)
25-10-2021 03:00,USA/Canada,USA-T-Mobile-USAW6,7,4,,71.43%,57.14%,13,190,3.78
25-10-2021 10:00,Sudan,Sudan-Mtn-SDNBT,160,10,1.67%,94.38%,6.25%,13,76,1.3
25-10-2021 11:00,Morocco,Morocco-Iam-MARM1,32,7,,31.25%,21.88%,13,108,1.59
25-10-2021 14:00,Nigeria,Nigeria-Etisalat-NGAEM,53,10,7.14%,100.00%,18.87%,13,76,3.38
25-10-2021 05:00,Egypt,Egypt-Mobinil-EGYAR,54,3,4.17%,94.44%,5.56%,13,252,3.88
25-10-2021 19:00,United Kingdom,UK-H3G-GBRHU,13,4,,92.31%,30.77%,13,189,4.81
25-10-2021 08:00,Turkey,Turkey-TurkCell-TURTC,28,8,,96.43%,28.57%,13,94,4.92
25-10-2021 03:00,Jordan,Jordan-Orange-JORMC,29,6,,82.76%,20.69%,13,125,3.03
25-10-2021 11:00,United Kingdom,UK-Vodafone-GBRVF,27,8,4.35%,66.67%,29.63%,12,92,3.36
25-10-2021 17:00,Nigeria,Nigeria-Etisalat-NGAEM,43,10,8.70%,100.00%,23.26%,12,74,3.49
25-10-2021 10:00,Kuwait,Kuwait-Viva-KWTKT,23,6,,100.00%,26.09%,12,122,4.86
25-10-2021 12:00,Turkey,Turkey-Avea-TURIS,15,5,,100.00%,33.33%,12,146,3.69
25-10-2021 16:00,Turkey,Turkey-Avea-TURIS,18,3,,100.00%,16.67%,12,243,3.83
25-10-2021 17:00,USA/Canada,USA-ATT-USABS,2,1,,100.00%,50.00%,12,719,3.52
25-10-2021 00:00,Kuwait,Kuwait-Wataniya-KWTNM,7,6,14.29%,100.00%,85.71%,12,119,4.4
25-10-2021 04:00,Kuwait,Kuwait-Wataniya-KWTNM,5,2,20.00%,100.00%,40.00%,12,357,4.75
25-10-2021 15:00,United Kingdom,UK-H3G-GBRHU,11,3,,100.00%,27.27%,12,237,3.6
25-10-2021 15:00,Oman,Oman-Omanmobile-OMNGT,18,4,,88.89%,22.22%,12,177,3.23
25-10-2021 14:00,Australia / Cocos-Keeling Islands,Australia-Telstra-AUSTA,5,1,,100.00%,20.00%,12,706,4.65
25-10-2021 23:00,France,France-Orange-FRAF1,26,12,,96.15%,46.15%,12,58,4.21
25-10-2021 22:00,Iraq,Iraq-Zain-IRQAT,2,1,,100.00%,50.00%,12,697,6.76
25-10-2021 09:00,Kuwait,Kuwait-Viva-KWTKT,15,8,,100.00%,53.33%,12,87,5.54
25-10-2021 06:00,Maldive Is.,Maldives-Dhiraagu-MDV01,1,1,,100.00%,100.00%,12,692,2.92
25-10-2021 14:00,Pakistan,Pakistan-Mobilink-PAKMK,77,17,,98.70%,22.08%,12,41,4.71
25-10-2021 15:00,Switzerland,Switzerland-Tdc-CHEDX,9,4,,100.00%,44.44%,11,172,3.96
25-10-2021 23:00,Kuwait,Kuwait-Wataniya-KWTNM,6,4,,100.00%,66.67%,11,172,3.93
25-10-2021 14:00,Greece,Greece-Cosmote-GRCCO,12,4,,91.67%,33.33%,11,171,4.2
25-10-2021 11:00,Morocco,Morocco-Orange-MARMT,23,7,,100.00%,30.43%,11,98,3.98
25-10-2021 07:00,Kenya,Kenya-Safaricom-KENSA,14,8,23.08%,92.86%,57.14%,11,85,5.29
25-10-2021 15:00,Germany,Germany-Vodafone-DEUD2,2,1,,100.00%,50.00%,11,680,4.69
25-10-2021 18:00,Turkey,Turkey-TurkCell-TURTC,50,7,,98.00%,14.00%,11,97,4.63
25-10-2021 14:00,United Kingdom,UK-Vodafone-GBRVF,39,7,,76.92%,17.95%,11,96,3.3
25-10-2021 16:00,Pakistan,Pakistan-Mobilink-PAKMK,92,14,,100.00%,15.22%,11,48,4.93
25-10-2021 07:00,Pakistan,Pakistan-Waridtel-PAKWA,3,2,,100.00%,66.67%,11,333,5.86
25-10-2021 09:00,Italy,Italy-Vodafone-ITAOM,4,3,50.00%,100.00%,75.00%,11,221,4.2
25-10-2021 22:00,India,India-Idea,67,8,7.94%,100.00%,11.94%,11,82,4.15
25-10-2021 15:00,Sudan,Sudan-Mtn-SDNBT,128,8,1.92%,94.53%,6.25%,11,82,1.21
25-10-2021 14:00,Philippines,Philippines-Smart-PHLSR,49,5,,63.27%,10.20%,11,131,2.68
25-10-2021 18:00,Lebanon,Lebanon-MTC-M1C2-LBNLC,23,7,,95.65%,30.43%,11,93,4.01
25-10-2021 20:00,Kuwait,Kuwait-Viva-KWTKT,15,3,,93.33%,20.00%,11,217,4.6
25-10-2021 23:00,Bangladesh,Bangladesh-Banglalink-BGDBL,46,3,4.44%,95.65%,6.52%,11,216,3.33
25-10-2021 11:00,Philippines,Philippines-Smart-PHLSR,50,8,4.55%,60.00%,16.00%,11,80,2.18
25-10-2021 11:00,Lebanon,Lebanon-MTC-M1C2-LBNLC,33,6,,96.97%,18.18%,11,107,4.36
25-10-2021 11:00,Kuwait,Kuwait-Viva-KWTKT,19,8,,100.00%,42.11%,11,80,4.82
25-10-2021 20:00,Sudan,Sudan-Mtn-SDNBT,159,2,1.47%,91.19%,1.26%,11,317,1.75
25-10-2021 10:00,Belgium,Belgium-Belgacom-BELTB,7,4,,100.00%,57.14%,10,157,3.84
25-10-2021 08:00,USA/Canada,USA-ATT-Cingular-USACG,24,7,,95.83%,29.17%,10,89,4.66
25-10-2021 06:00,Morocco,Morocco-Orange-MARMT,7,6,,100.00%,85.71%,10,104,2
25-10-2021 11:00,USA/Canada,USA-T-Mobile-USAW6,16,6,,100.00%,37.50%,10,104,4.92
25-10-2021 01:00,Morocco,Morocco-Iam-MARM1,8,3,,62.50%,37.50%,10,207,2.87
25-10-2021 08:00,Jordan,Jordan-Umniah-JORUM,21,8,,100.00%,38.10%,10,77,3.48
25-10-2021 04:00,India,India-Bpl,17,6,5.88%,94.12%,35.29%,10,103,5.13
25-10-2021 22:00,Portugal,Portugal-TMN-PRTTM,5,4,20.00%,100.00%,80.00%,10,154,3.9
25-10-2021 12:00,France,France-SFR-FRAF2,10,4,,100.00%,40.00%,10,154,2.11
25-10-2021 03:00,India,India-Unitech,9,2,11.11%,100.00%,22.22%,10,307,4.63
25-10-2021 15:00,Netherlands,Netherlands-T-Mobile-NLDPN,10,6,,100.00%,60.00%,10,102,2.47
25-10-2021 12:00,Pakistan,Pakistan-Waridtel-PAKWA,8,2,,100.00%,25.00%,10,305,4.46
25-10-2021 15:00,Nigeria,Nigeria-Etisalat-NGAEM,53,10,13.04%,88.68%,18.87%,10,61,2.3
25-10-2021 10:00,Oman,Oman-Nawras-OMNNT,12,4,,100.00%,33.33%,10,152,3.62
25-10-2021 20:00,Oman,Oman-Omanmobile-OMNGT,26,6,,96.15%,23.08%,10,101,3.03
25-10-2021 21:00,Morocco,Morocco-Orange-MARMT,26,9,,88.46%,34.62%,10,68,2.4
25-10-2021 21:00,Tunisia,Tunisia-Tunisiana-TUNTA,14,6,,85.71%,42.86%,10,101,4.55
25-10-2021 15:00,Singapore,Singapore-Mobileone-SGPM1,2,1,,100.00%,50.00%,10,604,4.31
25-10-2021 15:00,Syria,Syria-Mtn-SYRSP,22,7,,95.45%,31.82%,10,86,6.61
25-10-2021 22:00,India,India-Unitech,16,3,6.67%,93.75%,18.75%,10,200,3.59
25-10-2021 11:00,Syria,Syria-Mtn-SYRSP,41,11,,95.12%,26.83%,10,54,6.91
25-10-2021 15:00,Cyprus,Cyprus-MTN-CYPSC,1,1,,100.00%,100.00%,10,597,3.91
25-10-2021 09:00,Switzerland,Switzerland-Swisscom-CHEC1,9,4,,100.00%,44.44%,10,148,3.93
25-10-2021 14:00,Switzerland,Switzerland-Tdc-CHEDX,9,1,,100.00%,11.11%,10,587,2.66
25-10-2021 04:00,India,India-Unitech,22,1,,100.00%,4.55%,10,585,4.6
25-10-2021 16:00,Nepal,Nepal-Ntc-NPLNM,12,3,,100.00%,25.00%,10,195,4.29
25-10-2021 23:00,Germany,Germany-T-Mobile-DEUD1,16,4,,100.00%,25.00%,10,146,4.12
25-10-2021 21:00,Turkey,Turkey-Avea-TURIS,24,4,,100.00%,16.67%,10,145,3.67
25-10-2021 10:00,Turkey,Turkey-Avea-TURIS,28,4,,100.00%,14.29%,10,145,4.12
25-10-2021 07:00,Sudan,Sudan-Mtn-SDNBT,96,7,4.44%,79.17%,7.29%,10,82,1.91
25-10-2021 16:00,Kuwait,Kuwait-Zain-KWTMT,6,6,,66.67%,100.00%,10,95,4.3
25-10-2021 13:00,United Kingdom,UK-Vodafone-GBRVF,40,11,,85.00%,27.50%,9,52,3.44
25-10-2021 07:00,Bahrain,Bahrain-Zain-BHRMV,12,7,,100.00%,58.33%,9,79,5.9
25-10-2021 16:00,United Kingdom,UK-Telefonica-GBRCN,13,5,,100.00%,38.46%,9,110,4.1
25-10-2021 14:00,Turkey,Turkey-Avea-TURIS,19,8,,94.74%,42.11%,9,69,3.75
25-10-2021 11:00,Indonesia,Indonesia-Telkomsel-IDNTS,10,2,20.00%,80.00%,20.00%,9,271,5.55
25-10-2021 11:00,Sudan,Sudan-Mtn-SDNBT,169,8,2.67%,91.72%,4.73%,9,68,1.65
25-10-2021 13:00,Ireland,Ireland-Meteor-IRLME,5,3,,100.00%,60.00%,9,180,4.58
25-10-2021 01:00,Jordan,Jordan-Zain-JORFL,11,2,,100.00%,18.18%,9,265,3.41
25-10-2021 04:00,Egypt,Egypt-Mobinil-EGYAR,35,4,3.13%,100.00%,11.43%,9,132,3.9
25-10-2021 13:00,Belgium,Belgium-Belgacom-BELTB,9,3,,100.00%,33.33%,9,175,3.24
25-10-2021 09:00,Netherlands,Netherlands-KPN-NLDPT,7,5,,100.00%,71.43%,9,105,4.49
25-10-2021 12:00,Austria,Austria-Mobilkom-AUTPT,7,4,,100.00%,57.14%,9,131,4.02
25-10-2021 10:00,Netherlands,Netherlands-KPN-NLDPT,11,5,10.00%,100.00%,45.45%,9,104,2.81
25-10-2021 16:00,Austria,Austria-Mobilkom-AUTPT,6,3,16.67%,100.00%,50.00%,9,172,5.63
25-10-2021 13:00,Spain,Spain-Vodafone-ESPAT,4,1,,100.00%,25.00%,8,506,4.17
25-10-2021 11:00,Belgium,Belgium-Belgacom-BELTB,3,3,,100.00%,100.00%,8,168,2.83
25-10-2021 14:00,Kuwait,Kuwait-Viva-KWTKT,21,8,,100.00%,38.10%,8,63,4.36
25-10-2021 08:00,Pakistan,Pakistan-Ufone-PAKUF,88,12,1.22%,98.86%,13.64%,8,42,3.99
25-10-2021 16:00,Sweden,Sweden-Tele2-SWEIQ,10,3,,100.00%,30.00%,8,167,3.33
25-10-2021 13:00,Kuwait,Kuwait-Viva-KWTKT,24,8,,100.00%,33.33%,8,63,4.92
25-10-2021 10:00,United Kingdom,UK-Vodafone-GBRVF,25,3,,64.00%,12.00%,8,167,2.45
25-10-2021 20:00,Turkey,Turkey-TurkCell-TURTC,51,9,,100.00%,17.65%,8,55,4.71
25-10-2021 23:00,Morocco,Morocco-Iam-MARM1,8,3,,100.00%,37.50%,8,165,4.4
25-10-2021 15:00,Morocco,Morocco-Iam-MARM1,30,9,,86.67%,30.00%,8,55,3.64
25-10-2021 12:00,Qatar,Qatar-Vodafone-QATB1,4,1,,100.00%,25.00%,8,492,7.07
25-10-2021 16:00,Oman,Oman-Nawras-OMNNT,13,5,7.69%,100.00%,38.46%,8,98,3.79
25-10-2021 12:00,Switzerland,Switzerland-Tdc-CHEDX,5,3,,100.00%,60.00%,8,161,4.2
25-10-2021 11:00,Korea (South),Korea-SK-KORSK,11,3,,90.91%,27.27%,8,160,4.97
25-10-2021 06:00,Jordan,Jordan-Umniah-JORUM,8,5,12.50%,100.00%,62.50%,8,96,3.23
25-10-2021 13:00,Portugal,Portugal-TMN-PRTTM,1,1,,100.00%,100.00%,8,478,4.32
25-10-2021 22:00,Kuwait,Kuwait-Wataniya-KWTNM,19,8,,100.00%,42.11%,8,60,3.83
25-10-2021 12:00,Morocco,Morocco-Orange-MARMT,18,5,,94.44%,27.78%,8,95,3.84
25-10-2021 06:00,Bahrain,Bahrain-Batelco-BHRBT,32,6,,100.00%,18.75%,8,79,6.19
25-10-2021 09:00,Malaysia,Malaysia-Celcom-MYSCC,1,1,,100.00%,100.00%,8,469,4.03
25-10-2021 20:00,Greece,Greece-Cosmote-GRCCO,5,1,,100.00%,20.00%,8,469,3.62
25-10-2021 09:00,Netherlands,Netherlands-T-Mobile-NLDPN,12,4,,100.00%,33.33%,8,117,2.31
25-10-2021 06:00,Kenya,Kenya-Safaricom-KENSA,13,4,27.27%,100.00%,30.77%,8,117,3.66
25-10-2021 02:00,Spain,Spain-Orange-ESPRT,2,2,,100.00%,100.00%,8,234,4.19
25-10-2021 17:00,Greece,Greece-Cosmote-GRCCO,7,3,,100.00%,42.86%,8,156,4.33
25-10-2021 06:00,Bangladesh,Bangladesh-Airtel-BGDWT,1,1,,100.00%,100.00%,8,466,0.75
25-10-2021 00:00,Nigeria,Nigeria-Etisalat-NGAEM,7,3,,100.00%,42.86%,8,153,8.09
25-10-2021 21:00,Belgium,Belgium-Belgacom-BELTB,3,3,33.33%,100.00%,100.00%,8,153,4.56
25-10-2021 11:00,Georgia,Georgia-Magticom-GEOMA,23,7,,100.00%,30.43%,8,65,5.53
25-10-2021 20:00,Sudan,Sudan-Zain-SUDMO,22,8,5.56%,95.45%,36.36%,8,57,3.53
25-10-2021 08:00,United Kingdom,UK-T-Mobile-GBRME,20,3,,75.00%,15.00%,8,151,3.03
25-10-2021 00:00,Turkey,Turkey-TurkCell-TURTC,32,5,6.25%,96.88%,15.63%,8,90,4.59
25-10-2021 01:00,India,India-Unitech,12,4,8.33%,100.00%,33.33%,7,112,4.8
25-10-2021 23:00,Morocco,Morocco-Wana-MARM3,1,1,,100.00%,100.00%,7,448,9.97
25-10-2021 18:00,Albania,Albania-Eagle-ALBEM,3,2,,100.00%,66.67%,7,222,3.03
25-10-2021 07:00,Kuwait,Kuwait-Wataniya-KWTNM,12,7,8.33%,100.00%,58.33%,7,63,3.54
25-10-2021 03:00,United Kingdom,UK-T-Mobile-GBRME,9,3,12.50%,55.56%,33.33%,7,148,3.8
25-10-2021 22:00,Netherlands,Netherlands-KPN-NLDPT,5,4,20.00%,100.00%,80.00%,7,111,3.63
25-10-2021 18:00,Morocco,Morocco-Iam-MARM1,38,4,,73.68%,10.53%,7,110,3.33
25-10-2021 15:00,Oman,Oman-Nawras-OMNNT,11,3,,81.82%,27.27%,7,147,4.65
25-10-2021 21:00,United Kingdom,UK-Vodafone-GBRVF,10,3,,70.00%,30.00%,7,146,1.97
25-10-2021 02:00,Bahrain,Bahrain-Zain-BHRMV,10,6,,100.00%,60.00%,7,73,4.91
25-10-2021 00:00,Switzerland,Switzerland-Swisscom-CHEC1,5,3,33.33%,60.00%,60.00%,7,146,2.93
25-10-2021 11:00,Qatar,Qatar-Vodafone-QATB1,6,2,,100.00%,33.33%,7,219,10.28
25-10-2021 12:00,Syria,Syria-Mtn-SYRSP,27,7,,100.00%,25.93%,7,62,6.45
25-10-2021 17:00,Romania,Romania-Vodafone-ROMMF,1,1,100.00%,100.00%,100.00%,7,435,4.18
25-10-2021 18:00,France,France-SFR-FRAF2,7,3,,100.00%,42.86%,7,145,2.58
25-10-2021 23:00,Tunisia,Tunisia-Tunisiana-TUNTA,4,1,,75.00%,25.00%,7,431,2.58
25-10-2021 04:00,USA/Canada,USA-T-Mobile-USAW6,9,4,,100.00%,44.44%,7,108,6.59
25-10-2021 15:00,USA/Canada,Canada-Bell-Mobility-CANBM,19,3,,100.00%,15.79%,7,142,4.19
25-10-2021 08:00,Pakistan,Pakistan-Mobilink-PAKMK,48,9,,95.83%,18.75%,7,47,6.94
25-10-2021 19:00,Sudan,Sudan-Zain-SUDMO,11,4,11.11%,90.91%,36.36%,7,106,3.89
25-10-2021 09:00,UAE,UAE-Du-AREDU,18,6,,88.89%,33.33%,7,71,2.14
25-10-2021 16:00,Kenya,Kenya-Safaricom-KENSA,30,8,3.45%,80.00%,26.67%,7,53,3.82
25-10-2021 18:00,Nigeria,Nigeria-Etisalat-NGAEM,20,5,,95.00%,25.00%,7,84,2.47
25-10-2021 10:00,Morocco,Morocco-Orange-MARMT,22,7,,95.45%,31.82%,7,60,3.67
25-10-2021 17:00,Morocco,Morocco-Iam-MARM1,31,9,,90.32%,29.03%,7,47,3.77
25-10-2021 11:00,Bosnia Herzegovina,Bosnia-Eronet-BIHER,16,6,,100.00%,37.50%,7,69,4.16
25-10-2021 11:00,Oman,Oman-Nawras-OMNNT,6,3,,100.00%,50.00%,7,138,3.97
25-10-2021 23:00,India,India-Aircel,8,1,,100.00%,12.50%,7,414,2.94
25-10-2021 06:00,Sudan,Sudan-Zain-SUDMO,4,2,,100.00%,50.00%,7,206,2.56
25-10-2021 16:00,Portugal,Portugal-TMN-PRTTM,8,4,,100.00%,50.00%,7,103,4.3
25-10-2021 16:00,Lebanon,Lebanon-MTC-M1C2-LBNLC,30,5,,100.00%,16.67%,7,82,4.9
25-10-2021 14:00,Morocco,Morocco-Orange-MARMT,21,7,,95.24%,33.33%,7,59,3.69
25-10-2021 06:00,Bahrain,Bahrain-Zain-BHRMV,12,5,,100.00%,41.67%,7,82,5.22
25-10-2021 16:00,Korea (South),Korea-SK-KORSK,4,1,,75.00%,25.00%,7,407,4.26
25-10-2021 11:00,France,France-SFR-FRAF2,13,5,23.08%,100.00%,38.46%,7,81,2.79
25-10-2021 17:00,Qatar,Qatar-Vodafone-QATB1,8,3,,87.50%,37.50%,7,135,6.89
25-10-2021 15:00,Bosnia Herzegovina,Bosnia-Eronet-BIHER,8,4,,100.00%,50.00%,7,101,5.55
25-10-2021 14:00,Korea (South),Korea-SK-KORSK,3,1,,66.67%,33.33%,7,402,5.14
25-10-2021 21:00,Lebanon,Lebanon-MTC-M1C2-LBNLC,10,4,,100.00%,40.00%,7,99,4.37
25-10-2021 13:00,Sudan,Sudan-Mtn-SDNBT,138,6,2.17%,90.58%,4.35%,7,66,1.01
25-10-2021 23:00,Philippines,Philippines-Globe-PHLGT,6,3,,100.00%,50.00%,7,132,5.7
25-10-2021 13:00,Switzerland,Switzerland-Tdc-CHEDX,11,6,,100.00%,54.55%,7,66,4.44
25-10-2021 20:00,Netherlands,Netherlands-T-Mobile-NLDPN,11,4,,100.00%,36.36%,7,98,2.07
25-10-2021 18:00,Syria,Syria-Mtn-SYRSP,25,7,,100.00%,28.00%,7,56,6.59
25-10-2021 21:00,Switzerland,Switzerland-Tdc-CHEDX,8,3,,87.50%,37.50%,6,130,3.46
25-10-2021 14:00,Belgium,Belgium-Belgacom-BELTB,8,1,,100.00%,12.50%,6,388,3.29
25-10-2021 14:00,Qatar,Qatar-Vodafone-QATB1,3,2,,100.00%,66.67%,6,193,3.29
25-10-2021 19:00,Italy,Italy-Vodafone-ITAOM,3,3,33.33%,100.00%,100.00%,6,128,5.15
25-10-2021 08:00,UAE,UAE-Du-AREDU,16,4,6.25%,100.00%,25.00%,6,96,2.82
25-10-2021 00:00,Lebanon,Lebanon-MTC-M1C2-LBNLC,4,1,,100.00%,25.00%,6,382,4.77
25-10-2021 14:00,Sweden,Sweden-Tele2-SWEIQ,4,2,,100.00%,50.00%,6,189,4.72
25-10-2021 12:00,Azerbaijan,Azerbaijan-Azercel-AZEAC,6,3,,100.00%,50.00%,6,125,4.63
25-10-2021 21:00,Kuwait,Kuwait-Viva-KWTKT,18,4,5.88%,94.44%,22.22%,6,93,4.42
25-10-2021 09:00,Morocco,Morocco-Orange-MARMT,13,3,,92.31%,23.08%,6,124,3.98
25-10-2021 12:00,Georgia,Georgia-Magticom-GEOMA,19,7,,94.74%,36.84%,6,53,6.3
25-10-2021 22:00,Syria,Syria-Mtn-SYRSP,12,2,,100.00%,16.67%,6,185,6.28
25-10-2021 13:00,Afghanistan,Afghanistan-Awcc-AFGAW,1,1,,100.00%,100.00%,6,364,8.42
25-10-2021 02:00,Bangladesh,Bangladesh-Banglalink-BGDBL,46,5,,97.83%,10.87%,6,73,1.94
25-10-2021 07:00,Germany,Germany-T-Mobile-DEUD1,8,4,,100.00%,50.00%,6,91,5.58
25-10-2021 00:00,Qatar,Qatar-Qtel-QATQT,8,3,,100.00%,37.50%,6,120,4.03
25-10-2021 18:00,Oman,Oman-Omanmobile-OMNGT,37,6,,97.30%,16.22%,6,60,3.54
25-10-2021 01:00,Austria,Austria-Mobilkom-AUTPT,4,3,33.33%,100.00%,75.00%,6,119,2.75
25-10-2021 18:00,Turkey,Turkey-Avea-TURIS,5,2,,100.00%,40.00%,6,178,3.73
25-10-2021 07:00,Jordan,Jordan-Orange-JORMC,42,5,4.88%,97.62%,11.90%,6,71,4.14
25-10-2021 21:00,Ireland,Ireland-Meteor-IRLME,5,4,,80.00%,80.00%,6,89,4.75
25-10-2021 12:00,Italy,Italy-Vodafone-ITAOM,7,5,,100.00%,71.43%,6,71,5.37
25-10-2021 06:00,Sudan,Sudan-Mtn-SDNBT,26,4,,84.62%,15.38%,6,88,2.06
25-10-2021 19:00,Netherlands,Netherlands-KPN-NLDPT,4,4,,100.00%,100.00%,6,88,3.36
25-10-2021 18:00,Tunisia,Tunisia-Tunisiana-TUNTA,12,2,,83.33%,16.67%,6,175,4.71
25-10-2021 05:00,Oman,Oman-Omanmobile-OMNGT,1,1,,100.00%,100.00%,6,349,5.53
25-10-2021 22:00,Belgium,Belgium-Belgacom-BELTB,4,2,25.00%,100.00%,50.00%,6,173,2.21
25-10-2021 01:00,India,India-Idea,26,5,4.00%,100.00%,19.23%,6,69,5.2
25-10-2021 09:00,Korea (South),Korea-SK-KORSK,3,3,,100.00%,100.00%,6,114,1.58
25-10-2021 10:00,Oman,Oman-Omanmobile-OMNGT,17,5,,100.00%,29.41%,6,68,5.54
25-10-2021 10:00,Poland,Poland-Era-T-Mobile-POL02,5,5,100.00%,100.00%,100.00%,6,68,5.06
25-10-2021 11:00,Tunisia,Tunisia-Tunisiana-TUNTA,4,3,,100.00%,75.00%,6,113,4.66
25-10-2021 15:00,Pakistan,Pakistan-Waridtel-PAKWA,14,3,,100.00%,21.43%,6,113,4.2
25-10-2021 13:00,Syria,Syria-Mtn-SYRSP,28,7,,92.86%,25.00%,6,48,6.01
25-10-2021 11:00,Afghanistan,Afghanistan-Roshan-AFGTD,1,1,,100.00%,100.00%,6,337,4.51
25-10-2021 15:00,Greece,Greece-Cosmote-GRCCO,10,3,,100.00%,30.00%,6,112,4.02
25-10-2021 22:00,Nigeria,Nigeria-Etisalat-NGAEM,18,3,,100.00%,16.67%,6,112,4.72
25-10-2021 20:00,Lebanon,Lebanon-MTC-M1C2-LBNLC,14,3,,92.86%,21.43%,6,111,3.61
25-10-2021 08:00,Turkey,Turkey-Avea-TURIS,8,4,,100.00%,50.00%,6,83,4.99
25-10-2021 14:00,Syria,Syria-Mtn-SYRSP,21,7,,95.24%,33.33%,6,47,6.69
25-10-2021 10:00,Sweden,Sweden-Tele2-SWEIQ,7,1,,100.00%,14.29%,5,329,5.49
25-10-2021 21:00,Nigeria,Nigeria-Etisalat-NGAEM,13,4,15.38%,100.00%,30.77%,5,82,5.52
25-10-2021 02:00,India,India-Tata,13,2,7.69%,100.00%,15.38%,5,164,4.32
25-10-2021 12:00,Portugal,Portugal-TMN-PRTTM,3,2,,100.00%,66.67%,5,163,3.15
25-10-2021 13:00,Azerbaijan,Azerbaijan-Azercel-AZEAC,6,2,,100.00%,33.33%,5,163,4.22
25-10-2021 03:00,Australia / Cocos-Keeling Islands,Australia-Vodafone-AUSVF,1,1,,100.00%,100.00%,5,326,3.24
25-10-2021 19:00,Nigeria,Nigeria-Etisalat-NGAEM,14,5,,92.86%,35.71%,5,65,5.54
25-10-2021 01:00,United Kingdom,UK-Telefonica-GBRCN,7,1,16.67%,100.00%,14.29%,5,323,2.6
25-10-2021 23:00,Turkey,Turkey-TurkCell-TURTC,38,4,,97.37%,10.53%,5,81,4.44
25-10-2021 16:00,Azerbaijan,Azerbaijan-Azercel-AZEAC,1,1,,100.00%,100.00%,5,323,4.12
25-10-2021 13:00,Pakistan,Pakistan-Waridtel-PAKWA,3,3,,100.00%,100.00%,5,107,6.89
25-10-2021 04:00,Kenya,Kenya-Safaricom-KENSA,5,2,40.00%,100.00%,40.00%,5,160,4.27
25-10-2021 13:00,Austria,Austria-Mobilkom-AUTPT,12,3,,100.00%,25.00%,5,106,3.98
25-10-2021 21:00,United Kingdom,UK-Telefonica-GBRCN,11,2,14.29%,81.82%,18.18%,5,157,2.35
25-10-2021 15:00,Italy,Italy-Vodafone-ITAOM,13,8,8.33%,100.00%,61.54%,5,39,4.72
25-10-2021 16:00,Ukraine,Ukraine-Kyivstar-UKRKS,4,2,,100.00%,50.00%,5,156,4.21
25-10-2021 00:00,Bahrain,Bahrain-Zain-BHRMV,19,4,,100.00%,21.05%,5,77,5.21
25-10-2021 18:00,Azerbaijan,Azerbaijan-Azercel-AZEAC,5,2,,100.00%,40.00%,5,154,5.21
25-10-2021 21:00,Pakistan,Pakistan-Ufone-PAKUF,60,6,1.96%,100.00%,10.00%,5,51,3.35
25-10-2021 02:00,Jordan,Jordan-Zain-JORFL,17,2,,100.00%,11.76%,5,153,3.47
25-10-2021 10:00,Georgia,Georgia-Magticom-GEOMA,26,6,,92.31%,23.08%,5,51,6.86
25-10-2021 05:00,India,India-Vodafone,32,7,6.25%,90.63%,21.88%,5,44,4.99
25-10-2021 06:00,Philippines,Philippines-Smart-PHLSR,13,5,,100.00%,38.46%,5,61,4.1
25-10-2021 16:00,Netherlands,Netherlands-KPN-NLDPT,4,3,,100.00%,75.00%,5,101,4.66
25-10-2021 03:00,Bangladesh,Bangladesh-Banglalink-BGDBL,66,2,,100.00%,3.03%,5,152,1.86
25-10-2021 00:00,Morocco,Morocco-Iam-MARM1,7,3,,71.43%,42.86%,5,101,2.38
25-10-2021 12:00,United Kingdom,UK-Telefonica-GBRCN,8,3,,100.00%,37.50%,5,101,3.83
25-10-2021 17:00,Philippines,Philippines-Smart-PHLSR,25,8,5.26%,76.00%,32.00%,5,38,2.81
25-10-2021 10:00,Chad,Chad-Mic-TCDML,9,1,,55.56%,11.11%,5,300,1.81
25-10-2021 07:00,Qatar,Qatar-Vodafone-QATB1,4,3,,100.00%,75.00%,5,100,2.51
25-10-2021 14:00,Ireland,Ireland-Meteor-IRLME,2,1,,100.00%,50.00%,5,296,3.14
25-10-2021 19:00,Maldive Is.,Maldives-Wataniya-MDVWM,2,1,,100.00%,50.00%,5,296,3.28
25-10-2021 05:00,Bahrain,Bahrain-Batelco-BHRBT,19,4,5.26%,100.00%,21.05%,5,74,6.01
25-10-2021 03:00,Pakistan,Pakistan-Mobilink-PAKMK,20,3,,100.00%,15.00%,5,98,3.38
25-10-2021 20:00,Hong Kong,Hong Kong-CSL-HKGTC,4,2,,100.00%,50.00%,5,145,3.64
25-10-2021 03:00,Jordan,Jordan-Zain-JORFL,13,2,8.33%,100.00%,15.38%,5,145,4.07
25-10-2021 09:00,Ethiopia,Ethiopia-Ethio-ETH01,9,4,,88.89%,44.44%,5,72,2.43
25-10-2021 23:00,UAE,UAE-Du-AREDU,15,5,,100.00%,33.33%,5,57,2.35
25-10-2021 01:00,Yemen,Yemen-Sabafon-YEMSA,27,3,3.85%,100.00%,11.11%,5,95,8.08
25-10-2021 22:00,Lebanon,Lebanon-MTC-M1C2-LBNLC,8,2,,87.50%,25.00%,5,142,4.37
25-10-2021 02:00,Yemen,Yemen-Sabafon-YEMSA,24,2,4.35%,100.00%,8.33%,5,141,6.26
25-10-2021 18:00,Poland,Poland-Polkomtel-POLKM,1,1,100.00%,100.00%,100.00%,5,282,4.34
